Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,Temperature,Pressure,Relative Humidity,Resistance Gassensor,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label,temperature,pressure,humidity,gas_resistance
3,479999824,16438,1722344716,,,,,0,1,1,0,0,softasept,32.488625,986.613403,21.006096,8060.453613
4,479999071,16442,1722344716,,,,,0,1,1,0,0,softasept,32.821617,986.469299,21.06469,21347.564453
5,480020830,16447,1722344716,,,,,0,1,1,0,0,softasept,32.807217,986.917786,21.477352,19458.802734
6,480008288,16451,1722344716,,,,,0,1,1,0,0,softasept,32.223351,986.865417,21.776194,6771.053711
7,480006511,16455,1722344716,,,,,0,1,1,0,0,softasept,32.291004,986.783508,21.596134,15728.680664
0,480007249,16569,1722344716,,,,,1,1,1,0,0,softasept,31.35405,986.461243,21.901836,842105.25
1,479990353,16574,1722344716,,,,,1,1,1,0,0,softasept,31.666178,986.69397,21.967649,702814.0
2,480026197,16578,1722344716,,,,,1,1,1,0,0,softasept,31.803772,986.407471,21.050102,555314.5625
3,479999824,16721,1722344716,,,,,1,1,1,0,0,softasept,32.078926,986.647766,20.968708,120584.078125
4,479999071,16725,1722344716,,,,,1,1,1,0,0,softasept,32.359718,986.47583,20.782217,556673.0
5,480020830,16730,1722344716,,,,,1,1,1,0,0,softasept,32.338463,986.951355,21.320185,333876.75
6,480008288,16734,1722344716,,,,,1,1,1,0,0,softasept,31.714539,986.929382,21.625856,118244.804688
7,480006511,16739,1722344716,,,,,1,1,1,0,0,softasept,31.822287,986.821594,21.454109,258520.578125
0,480007249,17969,1722344717,,,,,2,1,1,0,0,softasept,30.546295,986.398132,21.579741,778263.375
1,479990353,17973,1722344717,,,,,2,1,1,0,0,softasept,30.764645,986.644592,21.591816,680398.6875
2,480026197,17978,1722344717,,,,,2,1,1,0,0,softasept,30.974545,986.351257,20.688156,519006.59375
7,480006511,17998,1722344717,,,,,2,1,1,0,0,softasept,30.973675,986.727966,21.130276,251288.34375
3,479999824,18121,1722344717,,,,,2,1,1,0,0,softasept,31.220041,986.573914,20.511236,109800.554688
4,479999071,18126,1722344717,,,,,2,1,1,0,0,softasept,31.4484,986.42926,20.529675,514314.40625
5,480020830,18130,1722344717,,,,,2,1,1,0,0,softasept,31.472677,986.889221,20.960157,322215.21875
6,480008288,18134,1722344717,,,,,2,1,1,0,0,softasept,30.845535,986.923523,21.263336,111014.742188
0,480007249,22169,1722344721,,,,,3,1,1,0,0,softasept,30.496124,986.37793,21.298977,713091.9375
1,479990353,22173,1722344722,,,,,3,1,1,0,0,softasept,30.631552,986.630188,21.284803,658732.6875
2,480026197,22178,1722344722,,,,,3,1,1,0,0,softasept,30.85004,986.307495,20.378479,487155.09375
3,479999824,22182,1722344722,,,,,3,1,1,0,0,softasept,31.044811,986.568115,20.15715,96622.007812
4,479999071,22187,1722344722,,,,,3,1,1,0,0,softasept,31.266138,986.443787,20.184303,463034.125
5,480020830,22191,1722344722,,,,,3,1,1,0,0,softasept,31.308743,986.88031,20.652929,302511.09375
6,480008288,22195,1722344722,,,,,3,1,1,0,0,softasept,30.699442,986.912781,21.044313,101748.804688
7,480006511,22200,1722344722,,,,,3,1,1,0,0,softasept,30.867599,986.742371,20.679035,247642.078125
0,480007249,22869,1722344722,,,,,4,1,1,0,0,softasept,31.14333,986.389954,21.33643,102053.023438
1,479990353,22874,1722344722,,,,,4,1,1,0,0,softasept,31.322138,986.609253,21.293741,115837.101562
2,480026197,22878,1722344722,,,,,4,1,1,0,0,softasept,31.499969,986.329041,20.430223,85475.796875
3,479999824,22883,1722344722,,,,,4,1,1,0,0,softasept,31.688971,986.585388,20.208174,20745.542969
4,479999071,22887,1722344722,,,,,4,1,1,0,0,softasept,31.95524,986.411926,20.233103,75161.476562
5,480020830,22891,1722344722,,,,,4,1,1,0,0,softasept,31.964483,986.901123,20.679644,62961.140625
6,480008288,22896,1722344722,,,,,4,1,1,0,0,softasept,31.412277,986.922852,20.996611,19656.019531
7,480006511,22900,1722344722,,,,,4,1,1,0,0,softasept,31.541061,986.772705,20.696295,51550.542969
0,480007249,23569,1722344723,,,,,5,1,1,0,0,softasept,31.366592,986.430054,21.288338,99032.882812
1,479990353,23574,1722344723,,,,,5,1,1,0,0,softasept,31.560705,986.648865,21.288586,114285.710938
2,480026197,23578,1722344723,,,,,5,1,1,0,0,softasept,31.746496,986.372925,20.362665,83550.914062
3,479999824,23583,1722344723,,,,,5,1,1,0,0,softasept,31.923435,986.592529,20.155428,20253.164062
4,479999071,23587,1722344723,,,,,5,1,1,0,0,softasept,32.197426,986.432312,20.211948,72234.765625
5,480020830,23592,1722344723,,,,,5,1,1,0,0,softasept,32.189892,986.913635,20.642166,61910.519531
6,480008288,23596,1722344723,,,,,5,1,1,0,0,softasept,31.633936,986.887146,20.932526,19024.970703
7,480006511,23600,1722344723,,,,,5,1,1,0,0,softasept,31.755682,986.782166,20.678795,50723.203125
2,480026197,24138,1722344723,,,,,6,1,1,0,0,softasept,31.858555,986.360474,20.234516,81946.226562
0,480007249,24269,1722344724,,,,,6,1,1,0,0,softasept,31.476969,986.398865,21.211826,96024.007812
1,479990353,24274,1722344724,,,,,6,1,1,0,0,softasept,31.678732,986.638245,21.202169,112999.335938
3,479999824,24282,1722344724,,,,,6,1,1,0,0,softasept,32.039436,986.594055,20.089987,19783.617188
4,479999071,24287,1722344724,,,,,6,1,1,0,0,softasept,32.30978,986.447937,20.140795,70098.578125
5,480020830,24291,1722344724,,,,,6,1,1,0,0,softasept,32.294914,986.891235,20.591694,60462.917969
6,480008288,24296,1722344724,,,,,6,1,1,0,0,softasept,31.754843,986.901672,20.882805,18561.484375
7,480006511,24300,1722344724,,,,,6,1,1,0,0,softasept,31.86916,986.815674,20.607704,50097.847656
2,480026197,24838,1722344724,,,,,7,1,1,0,0,softasept,32.301807,986.333191,20.262686,30888.03125
0,480007249,24969,1722344724,,,,,7,1,1,0,0,softasept,31.908442,986.405945,21.177443,27292.111328
1,479990353,24974,1722344724,,,,,7,1,1,0,0,softasept,32.153358,986.664734,21.1707,31227.128906
3,479999824,24982,1722344724,,,,,7,1,1,0,0,softasept,32.47628,986.597351,20.055176,9075.439453
4,479999071,24987,1722344724,,,,,7,1,1,0,0,softasept,32.78167,986.450745,20.087185,20969.855469
5,480020830,24991,1722344724,,,,,7,1,1,0,0,softasept,32.786724,986.899719,20.581839,18906.943359
6,480008288,24996,1722344724,,,,,7,1,1,0,0,softasept,32.22839,986.906006,20.856066,6741.099609
7,480006511,25000,1722344724,,,,,7,1,1,0,0,softasept,32.335407,986.768433,20.575039,15421.686523
1,479990353,25533,1722344725,,,,,8,1,1,0,0,softasept,32.384392,986.682556,21.070747,33195.019531
2,480026197,25538,1722344725,,,,,8,1,1,0,0,softasept,32.523434,986.349304,20.172647,32686.414062
0,480007249,25669,1722344725,,,,,8,1,1,0,0,softasept,32.109127,986.396484,21.106848,30061.0625
3,479999824,25682,1722344725,,,,,8,1,1,0,0,softasept,32.705814,986.571167,19.981255,9495.548828
4,479999071,25687,1722344725,,,,,8,1,1,0,0,softasept,33.018864,986.451782,20.008228,21476.509766
5,480020830,25691,1722344725,,,,,8,1,1,0,0,softasept,33.007011,986.900208,20.471048,19637.925781
6,480008288,25696,1722344725,,,,,8,1,1,0,0,softasept,32.452568,986.909973,20.771118,6805.614746
7,480006511,25700,1722344725,,,,,8,1,1,0,0,softasept,32.559898,986.801331,20.484911,16036.081055
1,479990353,26244,1722344726,,,,,9,1,1,0,0,softasept,32.507446,986.663757,20.979385,34427.113281
2,480026197,26259,1722344726,,,,,9,1,1,0,0,softasept,32.667866,986.37561,20.082905,33402.921875
0,480007249,26380,1722344726,,,,,9,1,1,0,0,softasept,32.229542,986.386597,21.010008,31667.492188
3,479999824,26414,1722344726,,,,,9,1,1,0,0,softasept,32.851433,986.5802,19.870838,9702.850586
4,479999071,26429,1722344726,,,,,9,1,1,0,0,softasept,33.161182,986.461365,19.902386,21694.916016
5,480020830,26444,1722344726,,,,,9,1,1,0,0,softasept,33.145336,986.900146,20.391428,19968.798828
6,480008288,26460,1722344726,,,,,9,1,1,0,0,softasept,32.59111,986.913757,20.659634,6766.758301
7,480006511,26475,1722344726,,,,,9,1,1,0,0,softasept,32.680779,986.73468,20.377655,16431.322266
2,480026197,27039,1722344726,,,,,0,1,1,0,0,softasept,32.779922,986.376648,19.939121,33507.851562
1,479990353,27178,1722344727,,,,,0,1,1,0,0,softasept,32.622963,986.694519,20.835239,34963.125
3,479999824,27184,1722344727,,,,,0,1,1,0,0,softasept,32.888451,986.599792,19.748463,9855.250977
4,479999071,27188,1722344727,,,,,0,1,1,0,0,softasept,33.236084,986.470764,19.761051,21607.021484
5,480020830,27193,1722344727,,,,,0,1,1,0,0,softasept,33.222179,986.916199,20.250629,19801.980469
6,480008288,27197,1722344727,,,,,0,1,1,0,0,softasept,32.696903,986.914368,20.472815,6686.167969
2,480026197,27322,1722344727,,,,,1,1,1,0,0,softasept,32.354103,986.393005,19.860435,699931.625
0,480007249,27326,1722344727,,,,,0,1,1,0,0,softasept,32.339916,986.395935,20.860199,33143.449219
7,480006511,27341,1722344727,,,,,0,1,1,0,0,softasept,32.794258,986.738159,20.23863,16597.509766
1,479990353,27458,1722344727,,,,,1,1,1,0,0,softasept,32.130756,986.741394,20.761353,856903.75
3,479999824,27470,1722344727,,,,,1,1,1,0,0,softasept,32.483685,986.660461,19.660984,173031.421875
4,479999071,27474,1722344727,,,,,1,1,1,0,0,softasept,32.769188,986.500366,19.664194,569205.125
5,480020830,27479,1722344727,,,,,1,1,1,0,0,softasept,32.743179,986.942322,20.152504,338512.40625
6,480008288,27483,1722344727,,,,,1,1,1,0,0,softasept,32.150307,986.975891,20.416796,115056.179688
0,480007249,27606,1722344727,,,,,1,1,1,0,0,softasept,31.905933,986.448181,20.732639,1384251.375
7,480006511,27627,1722344727,,,,,1,1,1,0,0,softasept,32.318138,986.825134,20.124889,279934.375
1,479990353,28718,1722344728,,,,,2,1,1,0,0,softasept,31.204111,986.674438,20.503658,833367.25
2,480026197,28722,1722344728,,,,,2,1,1,0,0,softasept,31.452658,986.353333,19.617964,655569.8125
0,480007249,28866,1722344728,,,,,2,1,1,0,0,softasept,31.042988,986.404907,20.577984,1288860.875
3,479999824,28871,1722344728,,,,,2,1,1,0,0,softasept,31.624802,986.577271,19.457962,156383.625
4,479999071,28875,1722344728,,,,,2,1,1,0,0,softasept,31.827906,986.433105,19.471027,520193.03125
5,480020830,28879,1722344728,,,,,2,1,1,0,0,softasept,31.864584,986.916748,19.957104,325907.0625
6,480008288,28883,1722344728,,,,,2,1,1,0,0,softasept,31.24855,986.939148,20.21871,107789.476562
7,480006511,29027,1722344728,,,,,2,1,1,0,0,softasept,31.427582,986.789185,19.90247,271690.09375
1,479990353,32918,1722344732,,,,,3,1,1,0,0,softasept,31.010746,986.66156,20.491318,800156.25
2,480026197,32922,1722344732,,,,,3,1,1,0,0,softasept,31.250956,986.34082,19.595226,600234.4375
0,480007249,33066,1722344732,,,,,3,1,1,0,0,softasept,30.932611,986.426758,20.550104,1173639.0
3,479999824,33070,1722344732,,,,,3,1,1,0,0,softasept,31.387869,986.583679,19.427999,134031.40625
4,479999071,33075,1722344732,,,,,3,1,1,0,0,softasept,31.583225,986.415833,19.461233,470048.1875
5,480020830,33079,1722344732,,,,,3,1,1,0,0,softasept,31.636612,986.874817,19.948008,303587.3125
6,480008288,33083,1722344732,,,,,3,1,1,0,0,softasept,31.031931,986.917847,20.215448,97784.570312
7,480006511,33227,1722344733,,,,,3,1,1,0,0,softasept,31.208029,986.775452,19.925133,263713.625
1,479990353,33618,1722344733,,,,,4,1,1,0,0,softasept,31.693798,986.641357,20.58709,137708.453125
2,480026197,33623,1722344733,,,,,4,1,1,0,0,softasept,31.893417,986.333496,19.686569,101567.148438
0,480007249,33766,1722344733,,,,,4,1,1,0,0,softasept,31.572292,986.384521,20.622389,150190.671875
3,479999824,33771,1722344733,,,,,4,1,1,0,0,softasept,32.01722,986.590698,19.523397,26446.28125
4,479999071,33775,1722344733,,,,,4,1,1,0,0,softasept,32.254852,986.41803,19.543974,75360.609375
5,480020830,33779,1722344733,,,,,4,1,1,0,0,softasept,32.282108,986.888184,20.019587,63054.1875
6,480008288,33783,1722344733,,,,,4,1,1,0,0,softasept,31.732172,986.904419,20.301422,19008.019531
7,480006511,33927,1722344733,,,,,4,1,1,0,0,softasept,31.879028,986.778992,19.873497,54900.277344
1,479990353,34318,1722344734,,,,,5,1,1,0,0,softasept,31.917301,986.636841,20.591061,134665.96875
2,480026197,34322,1722344734,,,,,5,1,1,0,0,softasept,32.125004,986.3573,19.680199,98746.382812
0,480007249,34466,1722344734,,,,,5,1,1,0,0,softasept,31.783014,986.391602,20.609886,142777.46875
3,479999824,34470,1722344734,,,,,5,1,1,0,0,softasept,32.249218,986.598877,19.506626,25286.447266
4,479999071,34475,1722344734,,,,,5,1,1,0,0,softasept,32.502033,986.462097,19.543644,72051.789062
5,480020830,34479,1722344734,,,,,5,1,1,0,0,softasept,32.512642,986.928101,20.028934,61156.234375
6,480008288,34484,1722344734,,,,,5,1,1,0,0,softasept,31.973984,986.944519,20.322025,18120.044922
7,480006511,34488,1722344734,,,,,5,1,1,0,0,softasept,32.101051,986.768005,19.850975,53355.566406
1,479990353,35018,1722344734,,,,,6,1,1,0,0,softasept,32.032818,986.682251,20.54118,132987.015625
2,480026197,35023,1722344734,,,,,6,1,1,0,0,softasept,32.252003,986.369446,19.574097,95647.296875
0,480007249,35166,1722344734,,,,,6,1,1,0,0,softasept,31.883356,986.427917,20.564196,137486.578125
3,479999824,35170,1722344734,,,,,6,1,1,0,0,softasept,32.360283,986.606689,19.415136,24169.183594
4,479999071,35175,1722344735,,,,,6,1,1,0,0,softasept,32.611889,986.455261,19.52445,69470.828125
5,480020830,35179,1722344735,,,,,6,1,1,0,0,softasept,32.615105,986.917786,20.019848,59327.925781
6,480008288,35183,1722344735,,,,,6,1,1,0,0,softasept,32.077259,986.95459,20.271227,17524.644531
7,480006511,35188,1722344735,,,,,6,1,1,0,0,softasept,32.202194,986.771362,19.893702,52502.050781
2,480026197,35582,1722344735,,,,,7,1,1,0,0,softasept,32.680317,986.367859,19.63171,31976.017578
1,479990353,35718,1722344735,,,,,7,1,1,0,0,softasept,32.504936,986.659668,20.540325,33429.09375
0,480007249,35866,1722344735,,,,,7,1,1,0,0,softasept,32.319847,986.403015,20.581898,31856.644531
3,479999824,35871,1722344735,,,,,7,1,1,0,0,softasept,32.799599,986.565613,19.46286,9264.621094
4,479999071,35875,1722344735,,,,,7,1,1,0,0,softasept,33.081284,986.470398,19.506678,19674.146484
5,480020830,35879,1722344735,,,,,7,1,1,0,0,softasept,33.096668,986.922791,20.013975,17847.183594
6,480008288,35884,1722344735,,,,,7,1,1,0,0,softasept,32.543251,986.928345,20.269606,5885.598633
7,480006511,35888,1722344735,,,,,7,1,1,0,0,softasept,32.665977,986.762024,19.896767,15094.339844
2,480026197,36282,1722344736,,,,,8,1,1,0,0,softasept,32.901943,986.381714,19.598785,31904.287109
1,479990353,36418,1722344736,,,,,8,1,1,0,0,softasept,32.730949,986.670837,20.497524,34650.785156
0,480007249,36566,1722344736,,,,,8,1,1,0,0,softasept,32.525551,986.436951,20.511642,33220.867188
3,479999824,36571,1722344736,,,,,8,1,1,0,0,softasept,33.036537,986.603821,19.43602,9067.724609
4,479999071,36575,1722344736,,,,,8,1,1,0,0,softasept,33.323475,986.480347,19.50087,19282.916016
5,480020830,36579,1722344736,,,,,8,1,1,0,0,softasept,33.327202,986.932922,19.940308,17699.115234
6,480008288,36584,1722344736,,,,,8,1,1,0,0,softasept,32.759876,986.903992,20.22077,5684.846191
7,480006511,36588,1722344736,,,,,8,1,1,0,0,softasept,32.878136,986.761047,19.837183,15180.265625
2,480026197,36993,1722344736,,,,,9,1,1,0,0,softasept,33.028942,986.347351,19.523676,31573.753906
1,479990353,37129,1722344736,,,,,9,1,1,0,0,softasept,32.864044,986.662659,20.323591,34905.917969
0,480007249,37148,1722344736,,,,,9,1,1,0,0,softasept,32.630913,986.395508,20.429695,33666.492188
3,479999824,37303,1722344737,,,,,9,1,1,0,0,softasept,33.162407,986.577881,19.350508,8901.251953
4,479999071,37318,1722344737,,,,,9,1,1,0,0,softasept,33.458302,986.486206,19.394753,18707.980469
5,480020830,37334,1722344737,,,,,9,1,1,0,0,softasept,33.460403,986.928711,19.793041,17325.392578
6,480008288,37349,1722344737,,,,,9,1,1,0,0,softasept,32.895897,986.94812,20.125021,5684.846191
7,480006511,37365,1722344737,,,,,9,1,1,0,0,softasept,33.008881,986.776001,19.793316,15115.729492
1,479990353,37913,1722344737,,,,,0,1,1,0,0,softasept,32.876602,986.654663,20.277498,34124.234375
2,480026197,37918,1722344737,,,,,0,1,1,0,0,softasept,33.128551,986.340149,19.400236,30490.708984
0,480007249,38069,1722344737,,,,,0,1,1,0,0,softasept,32.723732,986.410583,20.357401,33746.375
3,479999824,38073,1722344737,,,,,0,1,1,0,0,softasept,33.120453,986.584167,19.254732,8470.089844
1,479990353,38193,1722344738,,,,,1,1,1,0,0,softasept,32.44215,986.713989,20.197742,826806.625
2,480026197,38198,1722344738,,,,,1,1,1,0,0,softasept,32.697746,986.437012,19.353048,590371.875
4,479999071,38217,1722344738,,,,,0,1,1,0,0,softasept,33.575649,986.477295,19.272003,17937.220703
5,480020830,38221,1722344738,,,,,0,1,1,0,0,softasept,33.578236,986.895935,19.769321,16533.195312
6,480008288,38226,1722344738,,,,,0,1,1,0,0,softasept,33.024361,986.951355,20.039248,5684.846191
7,480006511,38230,1722344738,,,,,0,1,1,0,0,softasept,33.110023,986.782532,19.466768,14925.373047
0,480007249,38349,1722344738,,,,,1,1,1,0,0,softasept,32.287239,986.452393,20.303423,1423210.625
3,479999824,38354,1722344738,,,,,1,1,1,0,0,softasept,32.762581,986.641541,19.170841,133611.6875
7,480006511,38369,1722344738,,,,,1,1,1,0,0,softasept,32.628975,986.838745,19.59803,238639.015625
4,479999071,38497,1722344738,,,,,1,1,1,0,0,softasept,33.098763,986.520386,19.164949,414407.125
5,480020830,38501,1722344738,,,,,1,1,1,0,0,softasept,33.106911,986.974304,19.687988,257934.515625
6,480008288,38506,1722344738,,,,,1,1,1,0,0,softasept,32.47776,986.962402,19.94742,70796.460938
2,480026197,39457,1722344739,,,,,2,1,1,0,0,softasept,31.78883,986.389954,19.158281,551724.125
1,479990353,39593,1722344739,,,,,2,1,1,0,0,softasept,31.533081,986.650085,20.036482,800625.5
0,480007249,39749,1722344739,,,,,2,1,1,0,0,softasept,31.42178,986.438354,20.165318,1334202.0
3,479999824,39753,1722344739,,,,,2,1,1,0,0,softasept,31.908627,986.604492,19.016045,119570.296875
7,480006511,39770,1722344739,,,,,2,1,1,0,0,softasept,31.718678,986.793884,19.412401,233257.40625
4,479999071,39897,1722344739,,,,,2,1,1,0,0,softasept,32.127518,986.444641,19.012962,378978.53125
5,480020830,39901,1722344739,,,,,2,1,1,0,0,softasept,32.179649,986.929016,19.470369,245681.375
6,480008288,39906,1722344739,,,,,2,1,1,0,0,softasept,31.545776,986.943787,19.74374,66390.039062
1,479990353,43653,1722344743,,,,,3,1,1,0,0,softasept,31.309582,986.625977,20.136501,773413.875
2,480026197,43658,1722344743,,,,,3,1,1,0,0,softasept,31.574673,986.369568,19.22267,503317.78125
0,480007249,43809,1722344743,,,,,3,1,1,0,0,softasept,31.268757,986.436523,20.150484,1195214.5
3,479999824,43953,1722344743,,,,,3,1,1,0,0,softasept,31.661823,986.583008,19.093931,102914.570312
4,479999071,43958,1722344743,,,,,3,1,1,0,0,softasept,31.842886,986.420044,19.130232,328731.9375
5,480020830,43962,1722344743,,,,,3,1,1,0,0,softasept,31.933746,986.937805,19.542938,227353.46875
7,480006511,43970,1722344743,,,,,3,1,1,0,0,softasept,31.516392,986.773743,19.467321,224217.203125
6,480008288,44106,1722344743,,,,,3,1,1,0,0,softasept,31.31908,986.955383,19.963213,60505.789062
1,479990353,44353,1722344744,,,,,4,1,1,0,0,softasept,31.99264,986.650818,20.210796,132780.078125
2,480026197,44358,1722344744,,,,,4,1,1,0,0,softasept,32.229591,986.344666,19.308908,86428.085938
0,480007249,44509,1722344744,,,,,4,1,1,0,0,softasept,31.913458,986.41394,20.2484,151121.609375
3,479999824,44653,1722344744,,,,,4,1,1,0,0,softasept,32.301048,986.603271,19.173803,21304.927734
4,479999071,44658,1722344744,,,,,4,1,1,0,0,softasept,32.529495,986.456726,19.21843,57918.550781
5,480020830,44662,1722344744,,,,,4,1,1,0,0,softasept,32.576683,986.914246,19.732557,49951.21875
6,480008288,44666,1722344744,,,,,4,1,1,0,0,softasept,32.026878,986.921143,19.950333,13769.363281
7,480006511,44670,1722344744,,,,,4,1,1,0,0,softasept,32.175056,986.768677,19.549212,46766.53125
1,479990353,45053,1722344744,,,,,5,1,1,0,0,softasept,32.221161,986.671753,20.230505,129949.242188
2,480026197,45058,1722344744,,,,,5,1,1,0,0,softasept,32.453709,986.361389,19.322594,83961.953125
0,480007249,45209,1722344745,,,,,5,1,1,0,0,softasept,32.119164,986.425049,20.240656,144714.53125
3,479999824,45353,1722344745,,,,,5,1,1,0,0,softasept,32.530579,986.631958,19.187738,20349.761719
4,479999071,45357,1722344745,,,,,5,1,1,0,0,softasept,32.769188,986.470825,19.22266,55327.425781
5,480020830,45362,1722344745,,,,,5,1,1,0,0,softasept,32.79697,986.907898,19.704893,48283.667969
6,480008288,45366,1722344745,,,,,5,1,1,0,0,softasept,32.248543,986.912415,19.91741,13322.231445
7,480006511,45370,1722344745,,,,,5,1,1,0,0,softasept,32.402016,986.790833,19.558025,45812.457031
