Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,Temperature,Pressure,Relative Humidity,Resistance Gassensor,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
3,479999824,165976,1722344865,34.986351,968.440002,21.230408,6052.582031,8,1,1,0,0,normal
5,480020830,165984,1722344865,35.245808,968.912415,21.976393,5684.846191,8,1,1,0,0,normal
6,480008288,165988,1722344865,34.850582,969.04657,22.03627,5684.846191,8,1,1,0,0,normal
2,480026197,165993,1722344865,35.173038,968.266724,21.100489,14862.981445,0,1,1,0,0,normal
7,480006511,166271,1722344866,35.029335,968.799011,21.538746,5684.846191,9,1,1,0,0,normal
1,479990353,166277,1722344866,34.993629,968.591553,21.964136,10243.27832,0,1,1,0,0,normal
2,480026197,166281,1722344866,34.734753,968.286438,21.018419,175703.5,1,1,1,0,0,normal
0,480007249,166425,1722344866,34.815926,968.238281,22.18272,10568.03125,0,1,1,0,0,normal
4,479999071,166543,1722344866,35.298458,968.346619,21.315086,7579.346191,9,1,1,0,0,normal
1,479990353,166556,1722344866,34.503918,968.623779,21.856043,126669.96875,1,1,1,0,0,normal
6,480008288,166571,1722344866,34.991646,969.060059,21.902485,5684.846191,9,1,1,0,0,normal
3,479999824,166698,1722344866,35.122097,968.462097,21.139275,6243.902344,9,1,1,0,0,normal
5,480020830,166713,1722344866,35.376446,968.890503,21.906048,5684.846191,9,1,1,0,0,normal
0,480007249,166719,1722344866,34.364372,968.281555,22.092773,184438.046875,1,1,1,0,0,normal
7,480006511,167003,1722344866,35.132946,968.805603,21.423903,5684.846191,0,1,1,0,0,normal
7,480006511,167283,1722344867,34.614876,968.786682,21.325241,19282.916016,1,1,1,0,0,normal
4,479999071,167427,1722344867,35.405823,968.341248,21.205753,7750.060547,0,1,1,0,0,normal
3,479999824,167431,1722344867,35.178867,968.434509,21.079779,6340.400391,0,1,1,0,0,normal
6,480008288,167436,1722344867,35.087364,969.065735,21.829384,5684.846191,0,1,1,0,0,normal
5,480020830,167579,1722344867,35.496841,968.893555,21.792656,5684.846191,0,1,1,0,0,normal
2,480026197,167698,1722344867,33.793442,968.262817,20.75635,176066.03125,2,1,1,0,0,normal
4,479999071,167707,1722344867,34.928925,968.379272,21.369522,102481.984375,1,1,1,0,0,normal
3,479999824,167711,1722344867,34.744473,968.503906,20.929556,86340.640625,1,1,1,0,0,normal
6,480008288,167715,1722344867,34.548309,969.10022,21.728516,38049.941406,1,1,1,0,0,normal
1,479990353,167837,1722344867,33.529533,968.576599,21.683556,126858.273438,2,1,1,0,0,normal
5,480020830,167859,1722344867,34.961472,968.929016,21.692276,40391.289062,1,1,1,0,0,normal
0,480007249,168122,1722344867,33.488857,968.248169,21.952696,184040.265625,2,1,1,0,0,normal
7,480006511,168686,1722344868,33.711964,968.743347,21.158997,19405.701172,2,1,1,0,0,normal
4,479999071,169110,1722344868,33.957661,968.356873,20.94504,101205.773438,2,1,1,0,0,normal
3,479999824,169115,1722344868,33.833733,968.445374,20.774733,85906.039062,2,1,1,0,0,normal
6,480008288,169119,1722344868,33.596153,969.02655,21.55764,37647.058594,2,1,1,0,0,normal
5,480020830,169263,1722344869,34.067486,968.844421,21.509947,40353.089844,2,1,1,0,0,normal
2,480026197,171761,1722344871,33.586754,968.2323,21.026182,176795.578125,3,1,1,0,0,normal
1,479990353,172037,1722344871,33.298496,968.552185,21.89469,127712.648438,3,1,1,0,0,normal
0,480007249,172325,1722344872,33.333321,968.228394,22.16427,181303.109375,3,1,1,0,0,normal
2,480026197,172461,1722344872,34.249153,968.230591,21.12816,42780.75,4,1,1,0,0,normal
1,479990353,172737,1722344872,33.994125,968.526001,21.990189,33040.785156,4,1,1,0,0,normal
0,480007249,172885,1722344872,33.985565,968.211548,22.204334,37982.195312,4,1,1,0,0,normal
7,480006511,172890,1722344872,33.489937,968.708313,21.281225,19476.566406,3,1,1,0,0,normal
2,480026197,173161,1722344873,34.475765,968.225342,21.148605,42953.019531,5,1,1,0,0,normal
4,479999071,173173,1722344873,33.705482,968.356384,21.144464,99263.28125,3,1,1,0,0,normal
3,479999824,173317,1722344873,33.552368,968.432556,20.945129,83387.625,3,1,1,0,0,normal
6,480008288,173321,1722344873,33.36945,969.005737,21.759047,37026.324219,3,1,1,0,0,normal
5,480020830,173326,1722344873,33.831825,968.828247,21.67293,40087.691406,3,1,1,0,0,normal
1,479990353,173437,1722344873,34.222652,968.542236,22.006008,33220.867188,5,1,1,0,0,normal
0,480007249,173585,1722344873,34.201309,968.239746,22.192856,37780.402344,5,1,1,0,0,normal
7,480006511,173589,1722344873,34.168354,968.73114,21.363806,7380.07373,4,1,1,0,0,normal
2,480026197,173861,1722344873,34.585335,968.227417,21.113787,42482.574219,6,1,1,0,0,normal
4,479999071,173873,1722344873,34.402092,968.327332,21.228083,24446.142578,4,1,1,0,0,normal
3,479999824,174017,1722344873,34.201485,968.448364,21.051285,19530.058594,4,1,1,0,0,normal
6,480008288,174022,1722344873,34.087341,969.025391,21.818815,9729.401367,4,1,1,0,0,normal
5,480020830,174026,1722344873,34.500389,968.846619,21.771456,13272.500977,4,1,1,0,0,normal
1,479990353,174137,1722344873,34.338173,968.574524,21.966352,33143.449219,6,1,1,0,0,normal
0,480007249,174285,1722344874,34.291618,968.229797,22.135464,37613.871094,6,1,1,0,0,normal
7,480006511,174289,1722344874,34.38298,968.75061,21.378307,7380.07373,5,1,1,0,0,normal
2,480026197,174561,1722344874,35.021133,968.246277,21.090292,14050.494141,7,1,1,0,0,normal
4,479999071,174573,1722344874,34.659267,968.31012,21.240099,24334.601562,5,1,1,0,0,normal
3,479999824,174717,1722344874,34.435955,968.449829,21.056396,19352.888672,5,1,1,0,0,normal
6,480008288,174722,1722344874,34.316566,969.043579,21.839893,9650.180664,5,1,1,0,0,normal
5,480020830,174726,1722344874,34.728371,968.868835,21.781874,13313.916992,5,1,1,0,0,normal
1,479990353,174837,1722344874,34.810299,968.576477,21.972603,9919.405273,7,1,1,0,0,normal
0,480007249,174985,1722344874,34.735649,968.223022,22.145216,9937.888672,7,1,1,0,0,normal
7,480006511,174990,1722344874,34.484127,968.761292,21.353418,7410.838379,6,1,1,0,0,normal
2,480026197,175261,1722344875,35.235298,968.257385,21.036093,14440.433594,8,1,1,0,0,normal
4,479999071,175273,1722344875,34.781612,968.319336,21.227179,24237.833984,6,1,1,0,0,normal
3,479999824,175417,1722344875,34.556892,968.465271,21.027613,19144.480469,6,1,1,0,0,normal
6,480008288,175421,1722344875,34.424881,969.047974,21.799603,9598.080078,6,1,1,0,0,normal
5,480020830,175426,1722344875,34.841076,968.884277,21.742092,13347.236328,6,1,1,0,0,normal
1,479990353,175537,1722344875,35.041344,968.604797,21.893217,10126.582031,8,1,1,0,0,normal
0,480007249,175685,1722344875,34.926308,968.212891,22.073542,10243.27832,8,1,1,0,0,normal
7,480006511,175689,1722344875,34.960258,968.795776,21.311569,5684.846191,7,1,1,0,0,normal
2,480026197,175972,1722344875,35.357319,968.23999,21.028452,14801.110352,9,1,1,0,0,normal
4,479999071,175978,1722344875,35.265999,968.344177,21.191015,7369.875488,7,1,1,0,0,normal
6,480008288,175983,1722344875,34.918594,969.046875,21.902735,5684.846191,7,1,1,0,0,normal
3,479999824,176122,1722344875,35.006096,968.419067,21.004936,5994.754395,7,1,1,0,0,normal
5,480020830,176128,1722344875,35.33802,968.884888,21.728783,5684.846191,7,1,1,0,0,normal
1,479990353,176248,1722344876,35.151844,968.555969,21.805473,10302.639648,9,1,1,0,0,normal
0,480007249,176407,1722344876,35.029163,968.209839,22.001045,10484.927734,9,1,1,0,0,normal
7,480006511,176412,1722344876,35.165016,968.798035,21.25662,5684.846191,8,1,1,0,0,normal
4,479999071,176691,1722344876,35.498207,968.353027,21.13253,7541.833496,8,1,1,0,0,normal
2,480026197,176697,1722344876,35.444481,968.247803,20.844488,14904.517578,0,1,1,0,0,normal
6,480008288,176701,1722344876,35.150337,969.054993,21.727474,5684.846191,8,1,1,0,0,normal
3,479999824,176836,1722344876,35.24057,968.40387,20.773016,6182.380371,8,1,1,0,0,normal
5,480020830,176846,1722344876,35.568565,968.882935,21.681232,5684.846191,8,1,1,0,0,normal
7,480006511,176986,1722344876,35.276035,968.780273,21.211203,5684.846191,9,1,1,0,0,normal
2,480026197,176991,1722344876,35.0037,968.305054,20.73629,180345.1875,1,1,1,0,0,normal
1,479990353,176996,1722344876,35.207092,968.547485,21.68746,10372.771484,0,1,1,0,0,normal
1,479990353,177276,1722344877,34.745007,968.623962,21.586994,128967.257812,1,1,1,0,0,normal
0,480007249,177281,1722344877,35.121986,968.223206,21.901321,10695.1875,0,1,1,0,0,normal
4,479999071,177402,1722344877,35.638031,968.381287,21.020145,7738.814941,9,1,1,0,0,normal
6,480008288,177426,1722344877,35.281322,969.059021,21.646215,5684.846191,9,1,1,0,0,normal
3,479999824,177561,1722344877,35.391129,968.450378,20.835669,6340.400391,9,1,1,0,0,normal
5,480020830,177582,1722344877,35.701767,968.889893,21.574093,5684.846191,9,1,1,0,0,normal
0,480007249,177586,1722344877,34.677952,968.27887,21.74341,194565.84375,1,1,1,0,0,normal
7,480006511,177871,1722344877,35.369781,968.788879,21.090557,5684.846191,0,1,1,0,0,normal
4,479999071,178150,1722344878,35.762871,968.376953,20.917372,7905.138184,0,1,1,0,0,normal
7,480006511,178154,1722344878,34.859108,968.807556,20.987673,19987.507812,1,1,1,0,0,normal
3,479999824,178298,1722344878,35.408405,968.441589,20.742029,6436.041992,0,1,1,0,0,normal
6,480008288,178303,1722344878,35.377045,969.059265,21.514791,5684.846191,0,1,1,0,0,normal
5,480020830,178307,1722344878,35.817039,968.885376,21.518585,5684.846191,0,1,1,0,0,normal
2,480026197,178405,1722344878,34.062386,968.264587,20.616648,181303.109375,2,1,1,0,0,normal
4,479999071,178430,1722344878,35.288471,968.395203,20.790621,105393.164062,1,1,1,0,0,normal
3,479999824,178578,1722344878,34.993755,968.465576,20.656775,88858.039062,1,1,1,0,0,normal
6,480008288,178583,1722344878,34.832951,969.057495,21.387629,39239.730469,1,1,1,0,0,normal
5,480020830,178587,1722344878,35.294476,968.938477,21.366772,41491.085938,1,1,1,0,0,normal
1,479990353,178690,1722344878,33.780663,968.542297,21.352789,129949.242188,2,1,1,0,0,normal
0,480007249,178845,1722344878,33.782368,968.231384,21.660936,192264.359375,2,1,1,0,0,normal
7,480006511,179554,1722344879,33.956192,968.722473,20.832928,20062.695312,2,1,1,0,0,normal
4,479999071,179830,1722344879,34.297226,968.36554,20.651434,104617.898438,2,1,1,0,0,normal
3,479999824,179978,1722344879,34.087948,968.449585,20.503023,88306.3125,2,1,1,0,0,normal
6,480008288,179982,1722344879,33.895905,969.067871,21.166014,39024.390625,2,1,1,0,0,normal
5,480020830,179987,1722344879,34.372311,968.866211,21.209713,41531.472656,2,1,1,0,0,normal
2,480026197,182605,1722344882,33.858189,968.257874,20.750113,180154.828125,3,1,1,0,0,normal
1,479990353,182890,1722344882,33.552135,968.515137,21.616543,130346.234375,3,1,1,0,0,normal
0,480007249,183045,1722344882,33.604256,968.260193,21.817844,186046.515625,3,1,1,0,0,normal
2,480026197,183305,1722344883,34.518101,968.214111,20.835627,43478.261719,4,1,1,0,0,normal
1,479990353,183590,1722344883,34.262833,968.568542,21.723108,33613.445312,4,1,1,0,0,normal
7,480006511,183614,1722344883,33.744034,968.713562,20.976772,20195.644531,3,1,1,0,0,normal
0,480007249,183745,1722344883,34.261517,968.234192,21.894793,38846.738281,4,1,1,0,0,normal
2,480026197,183865,1722344883,34.757164,968.26062,20.883036,43389.832031,5,1,1,0,0,normal
4,479999071,184030,1722344883,34.03756,968.360107,20.829145,102236.421875,3,1,1,0,0,normal
6,480008288,184042,1722344883,33.641491,969.005005,21.433903,38152.011719,3,1,1,0,0,normal
1,479990353,184150,1722344884,34.478806,968.566589,21.737925,33613.445312,5,1,1,0,0,normal
3,479999824,184178,1722344884,33.809052,968.408875,20.68396,86079.351562,3,1,1,0,0,normal
5,480020830,184186,1722344884,34.134087,968.852112,21.382919,41531.472656,3,1,1,0,0,normal
7,480006511,184314,1722344884,34.424919,968.739441,21.058945,7563.223633,4,1,1,0,0,normal
0,480007249,184445,1722344884,34.467224,968.221436,21.898403,38565.832031,5,1,1,0,0,normal
2,480026197,184565,1722344884,34.871716,968.279297,20.816973,43039.675781,6,1,1,0,0,normal
4,479999071,184730,1722344884,34.729179,968.337585,20.996334,25004.882812,4,1,1,0,0,normal
6,480008288,184742,1722344884,34.374504,969.040161,21.536465,9873.496094,4,1,1,0,0,normal
1,479990353,184850,1722344884,34.584282,968.568481,21.702866,33613.445312,6,1,1,0,0,normal
3,479999824,184878,1722344884,34.46804,968.453674,20.790272,19838.810547,4,1,1,0,0,normal
5,480020830,184886,1722344884,34.797531,968.858154,21.454212,13593.882812,4,1,1,0,0,normal
7,480006511,185014,1722344884,34.639549,968.755005,21.078566,7573.964355,5,1,1,0,0,normal
0,480007249,185145,1722344884,34.560043,968.202881,21.894217,38220.363281,6,1,1,0,0,normal
2,480026197,185265,1722344885,35.295063,968.215759,20.813484,14209.591797,7,1,1,0,0,normal
4,479999071,185430,1722344885,34.963882,968.326477,20.943317,24917.267578,5,1,1,0,0,normal
6,480008288,185442,1722344885,34.601204,969.037842,21.55191,9910.188477,5,1,1,0,0,normal
1,479990353,185550,1722344885,35.061436,968.546082,21.693321,10012.515625,7,1,1,0,0,normal
3,479999824,185578,1722344885,34.709919,968.448486,20.774715,19783.617188,5,1,1,0,0,normal
5,480020830,185586,1722344885,35.017826,968.865295,21.474487,13646.055664,5,1,1,0,0,normal
7,480006511,185714,1722344885,34.740696,968.767395,21.09062,7590.132812,6,1,1,0,0,normal
0,480007249,185845,1722344885,34.994041,968.215576,21.860617,10059.729492,7,1,1,0,0,normal
2,480026197,185965,1722344885,35.511715,968.234131,20.764677,14729.574219,8,1,1,0,0,normal
4,479999071,186130,1722344885,35.091221,968.36676,20.883131,24859.195312,6,1,1,0,0,normal
6,480008288,186142,1722344885,34.714561,969.021912,21.511961,9828.009766,6,1,1,0,0,normal
1,479990353,186250,1722344886,35.289967,968.570129,21.613758,10292.698242,8,1,1,0,0,normal
3,479999824,186278,1722344886,34.835793,968.481995,20.756746,19583.84375,6,1,1,0,0,normal
5,480020830,186286,1722344886,35.122849,968.864014,21.455275,13628.620117,6,1,1,0,0,normal
0,480007249,186405,1722344886,35.194736,968.22998,21.80555,10382.868164,8,1,1,0,0,normal
7,480006511,186414,1722344886,35.22176,968.782532,21.043617,5684.846191,7,1,1,0,0,normal
2,480026197,186676,1722344886,35.628761,968.21582,20.682922,15009.380859,9,1,1,0,0,normal
4,479999071,186830,1722344886,35.56562,968.378357,20.957081,7494.14502,7,1,1,0,0,normal
6,480008288,186842,1722344886,35.218349,969.075378,21.488031,5684.846191,7,1,1,0,0,normal
1,479990353,186971,1722344886,35.415535,968.577026,21.548286,10474.631836,9,1,1,0,0,normal
3,479999824,186978,1722344886,35.2924,968.437927,20.771187,6087.12207,7,1,1,0,0,normal
5,480020830,186987,1722344886,35.62492,968.84613,21.436769,5684.846191,7,1,1,0,0,normal
0,480007249,187126,1722344886,35.310135,968.255432,21.733969,10631.229492,9,1,1,0,0,normal
7,480006511,187131,1722344886,35.421589,968.807007,20.993593,5684.846191,8,1,1,0,0,normal
4,479999071,187550,1722344887,35.797829,968.37561,20.882677,7705.273438,8,1,1,0,0,normal
6,480008288,187556,1722344887,35.434982,969.013245,21.428581,5684.846191,8,1,1,0,0,normal
2,480026197,187560,1722344887,35.72588,968.227234,20.568295,15355.085938,0,1,1,0,0,normal
3,479999824,187695,1722344887,35.526878,968.457886,20.691971,6306.661621,8,1,1,0,0,normal
5,480020830,187704,1722344887,35.858025,968.88562,21.378771,5684.846191,8,1,1,0,0,normal
7,480006511,187845,1722344887,35.544937,968.805847,20.927868,5684.846191,9,1,1,0,0,normal
2,480026197,187851,1722344887,35.290081,968.287476,20.497599,187271.390625,1,1,1,0,0,normal
1,479990353,187857,1722344887,35.528542,968.583313,21.413193,10673.782227,0,1,1,0,0,normal
0,480007249,187995,1722344887,35.390411,968.27594,21.649368,10869.56543,0,1,1,0,0,normal
1,479990353,188140,1722344887,35.03381,968.6427,21.310902,134242.265625,1,1,1,0,0,normal
4,479999071,188261,1722344888,35.932659,968.367004,20.690742,7858.546387,9,1,1,0,0,normal
6,480008288,188282,1722344888,35.560928,969.030029,21.341732,5684.846191,9,1,1,0,0,normal
0,480007249,188286,1722344888,34.948887,968.302063,21.550243,199454.609375,1,1,1,0,0,normal
3,479999824,188420,1722344888,35.672497,968.420227,20.596342,6447.712891,9,1,1,0,0,normal
5,480020830,188442,1722344888,35.988667,968.89801,21.297934,5684.846191,9,1,1,0,0,normal
7,480006511,188725,1722344888,35.636219,968.801331,20.801912,5684.846191,0,1,1,0,0,normal
7,480006511,189005,1722344888,35.125546,968.831787,20.652081,20525.978516,1,1,1,0,0,normal
4,479999071,189009,1722344888,35.950138,968.368103,20.533472,7905.138184,0,1,1,0,0,normal
6,480008288,189014,1722344888,35.686878,969.079956,21.191326,5684.846191,0,1,1,0,0,normal
2,480026197,189124,1722344888,34.336311,968.251221,20.320158,186249.546875,2,1,1,0,0,normal
3,479999824,189153,1722344889,35.716927,968.410828,20.478302,6562.756348,0,1,1,0,0,normal
4,479999071,189289,1722344889,35.500702,968.393555,20.525002,106911.671875,1,1,1,0,0,normal
6,480008288,189297,1722344889,35.102478,969.08429,21.12546,40353.089844,1,1,1,0,0,normal
5,480020830,189301,1722344889,36.116745,968.891846,21.164179,5684.846191,0,1,1,0,0,normal
1,479990353,189410,1722344889,34.061928,968.548401,21.171709,134559.796875,2,1,1,0,0,normal
3,479999824,189433,1722344889,35.2924,968.503662,20.387491,91428.570312,1,1,1,0,0,normal
5,480020830,189581,1722344889,35.594181,968.927734,21.060415,42953.019531,1,1,1,0,0,normal
0,480007249,189688,1722344889,34.045773,968.241882,21.42017,197836.171875,2,1,1,0,0,normal
7,480006511,190265,1722344890,34.207825,968.740234,20.555069,20565.552734,2,1,1,0,0,normal
4,479999071,190689,1722344890,34.556896,968.326233,20.368647,105458.289062,2,1,1,0,0,normal
6,480008288,190697,1722344890,34.175507,969.035034,21.010683,40125.390625,2,1,1,0,0,normal
3,479999824,190833,1722344890,34.389061,968.45874,20.22938,90267.984375,2,1,1,0,0,normal
5,480020830,190981,1722344890,34.656643,968.889893,20.887434,42823.6875,2,1,1,0,0,normal
2,480026197,193324,1722344893,34.132114,968.257019,20.505899,186249.546875,3,1,1,0,0,normal
1,479990353,193612,1722344893,33.798241,968.532959,21.375031,135092.34375,3,1,1,0,0,normal
0,480007249,193748,1722344893,33.837559,968.191406,21.559086,194123.21875,3,1,1,0,0,normal
2,480026197,194024,1722344893,34.7995,968.249451,20.612476,44382.800781,4,1,1,0,0,normal
1,479990353,194312,1722344894,34.496387,968.553406,21.464434,34538.585938,4,1,1,0,0,normal
0,480007249,194448,1722344894,34.492313,968.226868,21.640699,39603.960938,4,1,1,0,0,normal
7,480006511,194465,1722344894,34.015404,968.739014,20.70536,20705.273438,3,1,1,0,0,normal
2,480026197,194724,1722344894,35.023624,968.244995,20.627209,44661.550781,5,1,1,0,0,normal
4,479999071,194889,1722344894,34.299725,968.358032,20.551647,103288.28125,3,1,1,0,0,normal
6,480008288,194897,1722344894,33.951321,969.061096,21.153898,39275.851562,3,1,1,0,0,normal
1,479990353,195012,1722344894,34.724915,968.558472,21.495815,34566.566406,5,1,1,0,0,normal
3,479999824,195033,1722344894,34.10276,968.445923,20.404493,88215.023438,3,1,1,0,0,normal
0,480007249,195148,1722344895,34.700527,968.219727,21.639082,39312.039062,5,1,1,0,0,normal
7,480006511,195165,1722344895,34.691353,968.74176,20.797247,7733.20459,4,1,1,0,0,normal
5,480020830,195181,1722344895,34.408173,968.841064,21.070299,42780.75,3,1,1,0,0,normal
2,480026197,195424,1722344895,35.133194,968.266235,20.587124,44244.730469,6,1,1,0,0,normal
4,479999071,195589,1722344895,34.993843,968.332764,20.655079,25211.738281,4,1,1,0,0,normal
6,480008288,195597,1722344895,34.669216,969.016174,21.239027,10126.582031,4,1,1,0,0,normal
